,Sample,cell_id,replicate,treatment,time_point,Treatment Start Date,sub_experiment,Filename,cell_line,ACTA2,ADAMTS1,ATP6AP1,B2M,BGN,BHLHE40,CAV1,CDKN2A,CDKN2B,COL1A1,COL1A2,COL4A1,COL5A1,CTGF,DCN,EGR2,ELN,ENG,ETS1,FBLN1,FBN1,FGF2,FN1,FOSB,GADD45B,GUSB,HAS2,ID1,IL1A,IL1B,IL6,ITGA1,ITGA2,JUN,JUNB,LARP6,LOXL1,LOXL2,LTBP2,MMP1,MMP13,MMP14,MMP2,NOX4,PDGFA,PMEPA1,PPIA,PPP3CA,PSMD14,PTEN,RARA,RARG,RHOB,SERPINE1,SERPINE2,SKI,SKIL,SMAD3,SMAD7,SPARC,TGFB1,TGFBR1,TGFBR2,THBS1,THBS2,TIMP1,TIMP3,TP53BP1,VCAN,VEGFA,VIM
Ct,Control_0.5_A_2,A,2,Control,0.5,20-06-2017,1,GSS2375_WellData_p6.txt,HDFn,24.30547,23.77465,24.61666,20.38374,24.68689,29.06783,21.26735,26.54192,32.25262,20.53734,19.83698,25.71839,26.51957,25.76031,20.50447,31.37731,31.13926,24.89906,26.48049,20.39694,22.82234,26.31439,18.03016,31.48371,27.91412,26.63183,29.06328,27.80758,,,27.8873,27.46268,25.79415,23.64353,26.65654,25.17045,23.5367,25.64518,23.23247,24.61656,29.19796,22.05437,21.38103,28.10785,29.41962,29.12396,22.57951,24.57836,26.94658,24.70685,28.45798,25.00703,24.66456,23.40484,23.82582,24.4577,26.40528,24.4166,28.36743,21.50338,24.37508,26.62251,23.97503,20.96795,23.62239,20.34994,24.25324,24.49393,23.73557,27.39253,17.17515
Ct,Control_0.5_A_3,A,3,Control,0.5,20-06-2017,1,GSS2375_WellData_p7.txt,HDFn,24.71519,24.30448,24.43661,20.08523,24.18856,29.40347,21.34441,26.78799,33.43373,20.70221,20.22252,26.46885,27.9379,26.09912,20.07349,,33.01568,24.55412,25.95642,20.92553,22.69214,26.75555,18.42109,33.19188,26.95327,26.41936,28.2734,28.42034,,,27.43024,27.07295,25.39972,23.78713,26.36324,25.5406,23.61179,26.35511,23.57576,24.39156,29.45528,21.83455,21.18883,28.19461,29.51438,29.23681,22.27112,24.80785,26.38609,24.52892,28.01863,24.66619,24.73372,23.3346,24.11534,24.34808,26.02935,24.87463,28.4279,21.2466,24.77713,26.91417,24.09396,20.90008,23.27908,20.17248,25.71898,24.33499,23.61386,26.53221,17.51214
Ct,Control_0.5_A_4,A,4,Control,0.5,20-06-2017,1,GSS2375_WellData_p12.txt,HDFn,25.07497,24.46076,24.95229,20.81148,24.94662,28.16179,21.44591,27.18665,30.34929,21.0231,20.52421,26.62953,27.00064,27.51442,21.06958,32.03236,32.35095,25.21984,26.78538,20.9312,23.11474,26.64311,18.59805,33.00597,29.21396,26.85458,28.51828,27.64219,,,28.43645,27.72887,26.46399,24.10309,27.15651,26.33939,24.37216,26.5312,23.52474,25.12188,29.40405,22.37425,21.38694,29.31641,29.395,29.39258,22.90911,25.35532,27.11886,24.72068,29.08819,25.31057,25.49668,23.64057,24.96483,25.5181,26.92554,24.75644,28.3796,21.84681,25.28956,27.62839,24.77761,21.52361,23.81502,20.71688,24.50407,25.17168,23.68756,27.09688,17.81492
Ct,Control_0.5_A_5,A,5,Control,0.5,20-06-2017,1,GSS2375_WellData_p13.txt,HDFn,24.47581,24.16122,24.39214,20.18365,24.33766,28.72008,21.2911,26.76217,33.01073,20.5672,20.1945,25.60468,26.97104,25.55126,20.96566,,30.4863,24.50234,26.47303,20.48136,22.82674,26.65836,18.10634,32.85732,27.99462,26.37314,28.09714,27.49488,,,28.44928,27.8952,25.1847,23.85951,26.77038,25.25905,23.98821,25.73098,23.12699,24.57468,29.04416,22.07624,21.09224,28.47309,30.22045,31.04608,22.23159,24.83512,26.72321,24.47898,27.99022,24.8856,24.76902,23.50825,23.8698,24.66943,26.18896,24.50755,27.88242,21.65018,24.86636,26.80329,24.23672,20.74555,23.04157,20.13312,24.52153,24.34081,23.13301,26.40351,17.1836
Ct,Control_0.5_A_6,A,6,Control,0.5,20-06-2017,1,GSS2375_WellData_p18.txt,HDFn,24.12376,23.44176,24.73011,20.1553,24.22397,28.05127,20.91977,26.12099,30.17421,20.48039,19.87733,26.05922,26.9669,26.38084,19.80017,,30.1044,24.58093,25.90045,20.48727,22.84222,26.4544,18.24684,,28.77662,26.39872,28.67931,27.39102,,,27.88486,27.48583,25.29226,23.6669,26.49123,25.28224,23.79001,26.0933,23.01007,24.48839,28.98262,21.47807,20.67624,28.18106,29.61075,30.11205,22.13905,24.74426,26.46119,24.21008,28.05694,25.1002,25.21907,23.34135,23.54688,24.34835,26.30027,24.52467,27.8955,21.45265,24.37036,26.43086,23.95991,20.65245,23.23918,19.90934,24.53848,24.62985,23.41382,26.48069,17.27567
Ct,Control_0.5_B_1,B,1,Control,0.5,20-06-2017,2,GSS2375_WellData_p2.txt,HDFn,25.02203,23.97114,24.64067,20.63351,23.58668,28.93427,21.28017,26.35069,31.46895,20.73519,20.29012,26.13077,26.83235,25.96077,20.96623,,31.07055,25.18094,26.74434,20.57978,23.00787,27.01744,18.11386,32.16996,28.10602,26.39665,29.50418,28.20657,,,29.28162,28.76391,26.49531,24.52129,27.0084,25.26355,23.5024,26.43784,24.17523,24.30548,29.87336,22.92085,21.60813,29.46141,30.51994,29.0054,22.40833,25.31813,26.82834,25.06752,28.23868,25.33066,25.1925,23.66933,23.52851,25.07147,26.37031,25.08084,28.30014,21.89584,24.80996,27.56,24.37557,21.20435,23.11979,20.03093,24.97017,25.17389,23.49682,27.73789,17.99133
Ct,Control_0.5_B_2,B,2,Control,0.5,20-06-2017,2,GSS2375_WellData_p5.txt,HDFn,24.71019,23.59033,24.3661,19.89419,23.0013,28.23357,20.4422,26.29182,31.82747,20.28417,19.87784,25.8138,26.98597,25.80201,20.58953,31.44922,33.48044,24.3074,25.75873,19.65347,22.60442,25.83233,17.51521,32.06445,26.89199,26.38893,28.43797,28.07264,,,28.23485,27.4098,25.79685,23.0525,26.08565,24.81556,23.02708,25.77127,23.82541,23.6065,28.38483,22.1104,20.87778,29.13724,29.71012,28.64699,21.93303,24.81795,26.34576,24.5069,27.53994,24.73621,24.37961,22.91572,22.93781,24.2415,26.3898,24.61699,28.05223,21.03007,24.45252,27.6603,23.62303,20.19372,22.72227,19.27392,24.33802,24.54526,22.61683,27.47204,17.22651
Ct,Control_0.5_B_3,B,3,Control,0.5,20-06-2017,2,GSS2375_WellData_p8.txt,HDFn,25.16921,23.95971,24.76731,20.62226,23.61849,30.2717,21.04836,26.58628,31.36003,21.00586,20.40118,25.96313,26.95898,25.7979,20.25075,31.83716,32.35003,24.92362,26.60476,20.26436,22.68625,26.38385,18.11522,,28.72016,26.52917,29.26295,28.80281,,,28.65082,28.73324,26.53343,23.9342,27.0059,26.01573,23.77785,26.77448,24.55383,24.03347,28.99516,22.40705,21.38219,29.1816,30.9122,31.0462,22.57498,24.94758,27.35743,24.47313,28.67718,24.91994,25.02848,23.47578,23.42336,25.01213,26.32558,24.53299,28.50078,21.72944,25.57629,27.32407,24.38619,20.83777,23.10468,19.77392,24.72323,24.93705,22.90317,28.62746,17.7981
Ct,Control_0.5_B_4,B,4,Control,0.5,20-06-2017,2,GSS2375_WellData_p11.txt,HDFn,25.11615,24.33951,24.89564,20.51123,23.4412,32.43946,21.24209,27.03282,30.48328,20.85755,20.56026,26.63268,27.47344,26.84824,20.72967,,29.87123,24.83243,26.95781,20.87897,23.29969,27.11758,18.31462,32.42986,28.14485,26.86612,29.92789,29.14439,,,30.69282,29.91282,26.30196,24.39494,27.55286,25.97154,23.63202,26.71654,24.49066,24.90082,29.0457,23.03032,21.97503,29.24979,31.27919,29.63508,22.55761,25.52813,26.93085,25.29514,28.33636,25.53198,25.37324,23.8565,23.80979,25.47716,26.68575,25.1214,28.27982,21.97205,25.47234,27.63981,24.82304,21.32147,23.40655,20.2597,25.04026,25.03227,23.23857,27.82477,18.24672
Ct,Control_0.5_B_5,B,5,Control,0.5,20-06-2017,2,GSS2375_WellData_p14.txt,HDFn,24.88837,24.49993,24.82701,20.10252,23.33472,28.63404,20.98453,26.80818,31.43779,20.63269,20.49434,26.23719,27.91982,25.14053,20.01859,,32.72035,25.09155,26.17941,20.46639,22.77222,26.84144,18.08162,33.17937,27.8772,26.90661,28.11095,29.11729,,,28.26848,28.40472,26.32424,23.95019,26.68043,25.86936,23.49117,26.75414,24.30701,23.54334,30.19202,22.76313,21.1404,29.19488,30.36009,29.55247,22.56418,25.12626,26.70843,25.41525,28.44456,25.39286,24.76621,23.45579,22.80964,25.01857,25.91691,24.91055,28.09127,21.67386,25.40874,26.66193,24.06554,20.96155,22.8638,19.66358,25.18432,24.70712,22.77932,27.26389,17.78659
Ct,Control_0.5_B_6,B,6,Control,0.5,20-06-2017,2,GSS2375_WellData_p17.txt,HDFn,24.42441,23.53565,24.70824,20.39226,23.68833,29.56287,20.7113,26.5541,,20.77951,20.22919,26.50082,27.55093,26.46137,19.44339,,31.56827,25.00155,26.3459,20.28012,22.65611,26.40714,18.11691,32.93586,27.96886,26.51641,28.42667,29.11082,,,28.46236,28.28059,26.57792,23.93096,26.95269,25.58242,23.37511,26.61387,24.51969,23.68762,30.34017,22.80405,21.10689,29.8191,30.4254,29.99997,22.20994,24.89769,26.41422,24.99597,28.14889,25.53961,25.10517,23.445,22.59831,24.95921,26.31377,25.01473,28.2931,21.52879,25.18978,28.19156,24.00239,20.74986,22.98211,19.9651,24.62389,24.77452,22.83551,27.52066,17.64704
Ct,Control_0.5_C_1,C,1,Control,0.5,11-07-2017,3,GSS2375_WellData_p3.txt,HDFn,24.7519,23.83133,24.37057,20.40044,23.49637,29.64758,20.70363,25.73747,29.84141,20.49757,20.01042,26.41056,26.83804,25.72239,20.3322,,31.05864,24.65983,27.42486,20.3335,22.79697,26.08602,17.55327,33.05033,28.02471,26.99546,28.51905,28.21871,,,29.65177,28.18971,25.9764,23.99819,26.69178,25.32416,22.79012,26.44283,24.34876,25.73836,29.46809,22.76317,21.09179,28.12659,31.20381,30.95428,22.31249,24.92715,26.73194,24.84514,27.63556,25.01626,24.81607,23.49577,22.7013,24.31155,26.991,24.56782,28.83559,21.65913,25.20752,27.23233,23.99373,21.39793,23.18669,20.06018,23.81613,24.83657,23.31899,28.11077,17.82071
Ct,Control_0.5_C_2,C,2,Control,0.5,11-07-2017,3,GSS2375_WellData_p4.txt,HDFn,25.33935,23.85356,24.42607,20.48247,23.66579,27.99211,21.03896,26.80378,30.59841,20.61934,19.92342,26.49504,26.46396,26.20069,21.00313,30.95885,29.90666,24.4037,26.40978,20.45035,22.77031,26.77254,17.8344,30.89572,28.32863,27.3898,28.11702,27.27027,,,27.79804,28.9641,26.78622,23.95045,26.65166,25.06223,22.97973,26.44407,24.48311,26.64202,29.57516,22.84408,21.4912,27.85147,30.14637,29.90325,22.35195,25.35605,27.39352,24.68899,27.53984,25.36604,24.72244,23.53309,22.74656,24.77136,26.30464,24.46248,27.91931,21.56146,25.05781,27.0825,24.22666,21.47282,23.39455,20.01954,24.22488,24.51996,23.52998,27.97686,17.56
Ct,Control_0.5_C_3,C,3,Control,0.5,11-07-2017,3,GSS2375_WellData_p9.txt,HDFn,24.76685,23.88319,24.88195,20.15912,23.83892,29.87498,21.27303,27.28712,29.50221,20.58728,20.13421,26.47986,25.82305,26.17212,20.96838,31.37239,29.63404,25.0899,27.38823,20.36461,22.76119,26.47485,17.60047,31.41011,27.52924,26.87814,28.23857,28.22727,,,28.54795,28.40767,26.32245,24.03318,26.52413,25.11787,23.00649,26.38022,24.33218,26.30617,28.76482,22.91997,21.47616,28.80223,30.21321,30.24916,22.46519,25.34758,26.76708,25.31699,27.56903,25.5408,24.55361,23.55382,22.72194,24.726,26.93431,24.8376,29.4316,21.86201,25.00754,26.87183,24.07255,21.49534,22.99198,20.18447,24.1575,25.00194,23.66225,27.44822,17.88662
Ct,Control_0.5_C_4,C,4,Control,0.5,11-07-2017,3,GSS2375_WellData_p10.txt,HDFn,25.08744,23.99375,25.28865,20.79586,24.16069,30.18443,21.74202,27.14804,29.40855,20.84349,20.15618,26.3382,25.39379,26.69366,21.54406,31.87596,30.25522,24.96136,27.88657,20.57227,23.3268,26.79702,18.0641,28.79109,27.85167,27.03705,28.31223,27.90387,,,27.69659,29.22662,26.71645,24.39749,26.32887,25.95349,23.05778,26.94749,24.732,26.27803,29.45697,23.13085,21.83236,28.88774,30.43279,31.43077,22.84352,25.57242,27.27828,25.89582,27.39008,25.45161,25.05696,23.60283,23.59043,25.03091,27.32747,25.30883,29.54097,22.19172,25.42383,27.57131,24.51712,21.83554,23.30429,20.75611,24.38362,25.97324,24.44313,28.3872,18.36656
Ct,Control_0.5_C_5,C,5,Control,0.5,11-07-2017,3,GSS2375_WellData_p15.txt,HDFn,24.92584,24.10141,24.74249,19.97683,23.50803,29.75382,21.21827,26.61808,30.61234,20.70089,19.98383,26.74023,27.2296,25.83649,20.05663,,30.76438,24.71576,26.47872,20.3906,22.80955,26.18678,17.8642,,28.1914,26.60324,29.17844,29.21366,,,28.68731,28.38969,26.41393,24.30543,26.79209,25.2994,23.08862,27.36343,24.67724,25.65786,29.78218,22.67487,21.47062,28.43744,32.38107,30.90057,22.3395,25.2042,26.72565,24.90199,27.87469,25.07129,24.24004,23.50127,23.17529,24.67032,26.80334,24.62369,28.70533,21.42568,25.17783,27.00303,23.94024,21.32061,23.2258,20.09439,24.03421,24.71904,23.44698,27.59376,17.47588
Ct,Control_0.5_C_6,C,6,Control,0.5,11-07-2017,3,GSS2375_WellData_p16.txt,HDFn,24.53418,23.36488,24.04796,20.01524,23.12054,28.62748,20.95665,27.04982,30.01837,20.41327,19.76018,26.51821,26.67616,25.46302,20.06731,,30.89256,24.08738,26.36991,20.19179,22.46573,25.95008,17.81124,33.22336,28.11298,26.17121,28.40746,27.61359,,,27.45374,28.31697,26.13337,23.75985,25.9946,24.92241,22.64503,26.03707,24.12033,25.16953,29.31537,22.20516,20.8257,27.88081,29.84072,29.89946,22.03231,24.2649,26.74525,24.35129,27.70514,24.76152,24.38651,23.01205,22.68663,24.07469,25.95008,24.6398,28.33156,21.25109,24.89554,26.45507,23.57833,20.89157,22.99933,19.95986,23.22768,24.59892,23.13121,26.66985,17.26721
Ct,Control_0.5_D_1,D,1,Control,0.5,04-07-2017,1,GSS2375_WellData_p1.txt,SEN,24.59681,24.02036,24.69731,20.60951,24.11038,28.14321,21.63543,27.78384,31.91318,21.61664,20.56838,25.14706,26.50219,26.14243,22.02485,31.93176,,24.3416,26.90417,19.90005,23.72284,26.07648,19.06986,,27.12823,27.54824,,27.01864,,31.71279,30.17477,28.14013,25.4507,24.40992,26.78619,25.73381,24.09435,25.59664,22.7155,22.81703,30.85194,22.35039,21.4197,30.33538,28.93036,28.89009,22.57836,25.44837,26.489,26.12145,27.96173,26.53923,24.90802,22.21503,22.36309,25.23366,27.32303,24.47766,29.23141,21.7562,24.93068,27.30153,24.1294,20.50805,23.70641,19.26088,22.15226,25.80264,25.37343,26.48011,18.37827
Ct,Control_0.5_D_2,D,2,Control,0.5,04-07-2017,1,GSS2375_WellData_p6.txt,SEN,24.62863,24.32087,23.99788,20.16185,24.14964,28.23992,20.95871,26.89233,30.79061,21.71201,20.50277,25.18377,27.98544,25.94248,20.89487,,32.57281,24.46604,27.69649,19.62395,22.96395,25.8446,18.56545,,26.56412,26.7472,,28.62914,31.98347,30.30896,29.59814,27.44708,25.177,24.00792,26.84301,25.35336,23.90524,26.09159,22.64518,22.21783,31.77939,21.825,21.07574,30.27602,28.86429,28.07674,22.44203,25.05813,25.78611,25.49615,28.19116,26.25215,24.30391,21.92188,21.93591,24.66458,27.03274,23.95437,30.20474,21.03798,24.45842,26.38822,23.51832,20.27392,23.66083,18.70243,21.81441,24.71124,24.51132,25.87411,17.90591
Ct,Control_0.5_D_3,D,3,Control,0.5,04-07-2017,1,GSS2375_WellData_p7.txt,SEN,24.73952,25.21317,24.28246,20.17773,24.0224,29.14753,20.92095,27.41918,32.1707,21.9168,20.96924,25.66982,29.65433,26.14927,20.52545,32.46565,,24.77593,27.085,20.10924,22.74363,26.48186,18.65101,,27.56412,26.84694,30.91222,29.33062,,30.71603,28.09995,27.55729,25.1168,24.47911,26.80529,25.44924,24.27715,26.67616,22.92485,22.24037,29.82119,21.62939,21.00732,29.4915,30.36185,28.22515,22.65048,25.15231,26.67646,25.52491,28.81759,26.54658,24.41202,22.40699,21.56716,24.55009,26.8347,24.31936,28.78911,21.23993,24.88949,26.56752,23.61749,20.34197,23.58865,19.00402,22.4155,24.66298,25.02081,25.76094,18.33268
Ct,Control_0.5_D_4,D,4,Control,0.5,04-07-2017,1,GSS2375_WellData_p12.txt,SEN,24.68885,24.71013,23.86695,20.33821,23.8569,29.70661,21.05968,27.3932,33.57725,21.82839,20.83078,25.5522,28.57913,26.79825,21.41836,31.79997,30.90939,24.17441,27.537,20.01434,23.07891,26.26315,18.84777,,27.00635,27.32263,30.33461,28.11606,,,31.01802,29.58464,25.3081,24.20407,26.94487,25.91919,24.27184,25.91533,22.68744,22.62888,30.31717,21.60008,21.10142,29.40227,29.42257,28.99196,22.23921,25.5615,26.52775,25.43982,28.72024,26.12717,25.09599,22.31158,22.224,25.24184,26.93138,24.3805,29.07037,21.02968,25.09493,26.77642,24.19844,20.48727,23.75557,19.01978,21.97629,24.7282,24.34771,25.961,18.0851
Ct,Control_0.5_D_5,D,5,Control,0.5,04-07-2017,1,GSS2375_WellData_p13.txt,SEN,24.71137,24.76737,24.35923,20.13499,24.47356,29.0264,21.39448,28.33637,30.00055,21.86096,21.42468,25.80495,28.54945,25.17244,21.75104,32.44716,30.59112,24.61332,27.98375,20.01435,23.52021,27.09031,19.06443,,27.3231,27.69154,,28.50256,,32.38107,29.94889,27.23603,25.05039,24.11077,27.03202,25.94751,24.58522,26.21718,22.92324,22.55929,30.68499,22.46766,21.44222,29.64877,29.44313,29.31367,22.65191,25.27164,26.24811,25.94473,28.46512,26.00745,24.56306,22.5847,21.80974,24.45905,26.92705,24.38157,27.99287,21.49707,25.26872,26.15794,23.86895,20.27875,23.72696,19.22301,22.28874,24.50049,24.26639,25.68891,18.54252
Ct,Control_0.5_D_6,D,6,Control,0.5,04-07-2017,1,GSS2375_WellData_p18.txt,SEN,24.45507,24.14559,24.17983,20.10837,23.83508,28.55006,20.93367,26.95892,31.7711,21.62056,20.77544,25.62827,28.81201,25.34964,20.7105,32.05629,33.17815,24.47317,27.49167,19.99885,23.18948,25.65139,19.03085,,27.32543,26.98111,,27.81849,,31.46465,30.83436,27.50616,25.26011,24.02696,26.72596,25.5112,24.14728,25.90793,22.82673,22.17538,29.80203,21.54917,21.13541,28.33068,30.06313,28.28293,22.21448,24.91055,26.78251,25.57789,28.08832,25.57579,24.50279,22.01424,21.44415,25.0507,26.74159,24.42836,27.59201,20.92947,25.10665,26.19087,23.28003,20.04919,23.66991,18.8014,21.94125,24.85357,24.66241,25.79536,18.11378
Ct,Control_0.5_E_1,E,1,Control,0.5,04-07-2017,2,GSS2375_WellData_p2.txt,SEN,24.87946,25.12817,24.81473,20.61594,23.62036,28.55034,21.47675,27.4095,29.87929,21.92378,21.00336,25.8129,27.58801,27.16888,21.7654,,,24.85929,27.78213,19.51248,23.51736,26.53489,18.26496,,28.10028,26.83929,,27.65843,,32.51965,29.3685,28.97516,26.2821,24.23971,26.69117,25.67192,24.02687,26.8794,23.55143,23.18969,31.27018,22.16171,21.07574,29.75096,29.28308,27.68289,23.08754,25.63012,26.81582,25.61224,28.16967,25.91191,24.63224,23.42492,21.18409,25.37469,26.89692,25.30848,32.55873,22.10472,25.13971,26.74865,24.28514,21.5258,22.422,18.40448,21.4515,25.40958,24.22216,27.00942,18.58562
Ct,Control_0.5_E_2,E,2,Control,0.5,04-07-2017,2,GSS2375_WellData_p5.txt,SEN,24.57251,24.80754,23.68437,19.94522,22.78038,28.49763,20.75882,26.66175,29.547,21.25939,20.4067,25.14836,28.22082,26.7265,20.77742,31.42196,31.99788,24.49506,26.12917,18.69284,22.92046,25.6753,17.58759,,27.89476,26.38731,29.66998,27.23032,,31.1706,29.19857,27.8282,25.26312,23.61882,26.29661,24.82863,23.35178,26.75547,23.129,22.80424,31.4298,21.51026,20.16406,29.49028,29.25338,27.17747,22.41521,25.33556,26.48857,25.09658,27.97576,25.00326,23.83807,23.02974,20.30524,24.48521,26.22948,24.55132,28.71646,21.28366,24.35996,25.47641,23.37886,20.51118,22.29391,17.60293,21.01837,24.58426,23.70266,25.89595,17.92455
Ct,Control_0.5_E_3,E,3,Control,0.5,04-07-2017,2,GSS2375_WellData_p8.txt,SEN,24.95287,25.19328,24.03495,20.55478,23.19745,28.634,21.12826,26.62343,30.27173,22.1493,20.79877,25.47136,29.22981,26.80994,20.59322,31.34589,,24.90647,27.21278,19.24229,23.00362,25.94454,18.06762,,28.05271,26.80364,30.32557,27.38099,,,29.41018,30.41496,26.22435,23.90508,26.69121,25.6215,24.19336,26.963,23.2827,22.84931,30.00507,21.31599,20.71017,29.09651,29.5043,28.20982,22.67844,25.02664,26.55795,25.11702,28.49555,25.77757,24.48032,23.19437,20.66324,24.53544,26.21763,24.51082,29.44047,21.54817,24.92355,26.31075,23.80046,21.01522,22.66143,17.68075,21.40875,24.89695,23.83877,26.66655,18.15535
Ct,Control_0.5_E_4,E,4,Control,0.5,04-07-2017,2,GSS2375_WellData_p11.txt,SEN,25.14613,25.76076,24.36394,20.16597,23.52706,28.50012,21.06553,26.94882,30.42497,21.96898,21.35119,25.91269,28.79809,27.05672,21.45645,31.3783,31.58533,24.90614,27.62019,19.59332,23.30013,26.81129,18.26262,,28.21441,26.98102,31.21919,28.33404,,32.33321,29.90679,28.62931,26.58425,24.32147,26.65886,25.92735,24.19897,27.1436,23.82852,23.36577,31.66,22.28288,21.24366,,29.46691,29.12938,22.92393,25.23144,26.79679,25.37257,28.24905,26.19993,24.98168,23.55756,21.39665,25.84701,26.91876,25.30125,28.85029,22.03723,25.45109,27.14639,24.3868,21.51997,22.65834,18.57682,21.69507,25.13985,24.10807,27.0494,18.96172
Ct,Control_0.5_E_5,E,5,Control,0.5,04-07-2017,2,GSS2375_WellData_p14.txt,SEN,24.79726,26.06534,24.31763,19.86586,22.83905,28.48687,20.97494,27.72705,30.34271,21.77621,20.82037,25.48829,28.94129,25.87444,20.57129,32.30465,,24.51164,26.57712,19.03987,23.33297,26.18763,18.22649,,29.17149,26.81692,30.89045,27.60746,,30.93667,28.33501,28.3726,26.05903,23.60948,27.03021,25.84144,23.83809,26.92881,23.6042,22.68855,30.33594,21.55225,20.36691,29.32858,31.33376,28.80624,22.63179,25.55584,26.57467,25.55343,28.54874,25.76602,24.23953,22.99553,20.32441,24.53662,26.37277,24.87472,29.86987,21.51322,25.33207,25.30356,23.96504,20.88497,22.21988,17.77965,21.36177,24.42146,23.68555,26.12099,18.23114
Ct,Control_0.5_E_6,E,6,Control,0.5,04-07-2017,2,GSS2375_WellData_p17.txt,SEN,24.41661,24.80197,24.03363,20.37961,23.19955,30.87598,21.01827,26.9028,30.33932,21.90942,20.71867,25.33633,28.90132,25.99171,20.07333,,35.6407,24.61826,27.21156,19.34503,23.05314,26.35126,18.25826,,27.97823,26.82195,,27.41651,,31.37237,29.28175,28.92668,25.39343,24.14964,26.31127,25.614,23.6485,26.57537,23.49291,22.7813,31.55037,21.80216,20.44295,,29.13414,27.84343,22.64406,25.02893,26.45218,25.36318,28.11738,26.11467,24.50761,23.1979,20.20957,25.01853,26.55865,25.19357,29.37432,21.35813,24.95765,25.94997,23.48496,20.9431,22.26182,18.04581,21.02921,25.01078,23.92761,26.28269,18.28371
Ct,Control_0.5_F_1,F,1,Control,0.5,11-07-2017,3,GSS2375_WellData_p3.txt,SEN,24.42265,24.38908,23.95436,20.38352,22.9821,29.26975,20.86106,26.67922,28.96553,21.39439,20.33629,25.63871,27.86234,25.65656,20.70077,30.33309,34.74569,24.16504,27.19913,18.92046,22.99995,25.63676,17.47141,33.99736,28.46331,26.44536,29.04894,27.34225,,31.67376,29.75511,27.88017,25.45217,23.66242,26.22328,25.06841,23.65264,26.98412,23.423,25.40022,29.79177,21.90009,20.45263,28.03917,28.9163,28.25199,22.30402,25.49978,26.51523,25.5946,27.53935,25.45845,23.36584,23.14448,20.24123,24.54671,27.08634,24.80462,27.91515,21.56094,24.59663,26.47072,23.41582,20.71968,22.05099,17.74905,21.12948,24.49834,23.94967,25.96047,18.34667
Ct,Control_0.5_F_2,F,2,Control,0.5,11-07-2017,3,GSS2375_WellData_p4.txt,SEN,24.73498,24.73238,23.93512,20.76122,23.31297,28.10642,21.19816,26.71383,30.84055,21.69463,20.40378,25.47463,28.10617,26.35945,21.26666,,32.20312,24.71207,27.16249,19.13015,23.18571,25.92467,17.76681,,28.0592,27.25669,30.70572,27.90077,,31.49472,29.36755,29.54044,25.82356,23.96819,26.54577,25.70108,23.94324,27.11029,23.79204,25.57614,28.85222,22.30294,21.01097,29.36794,30.36105,28.7062,22.77285,25.36713,27.03358,25.25778,27.78008,25.77946,23.57759,23.23441,20.65632,24.82441,26.94553,24.92704,28.72994,21.87977,24.96879,26.13809,23.76047,21.32574,22.60321,18.36321,21.34421,25.16222,24.61677,26.94071,18.50288
Ct,Control_0.5_F_3,F,3,Control,0.5,11-07-2017,3,GSS2375_WellData_p9.txt,SEN,24.76138,24.33251,24.31429,20.7528,23.62288,29.08924,21.5015,26.6072,28.53521,21.55085,20.34825,25.35436,27.37773,26.21591,21.20502,,30.56814,24.74047,27.27874,19.11772,23.1311,25.62496,17.94533,33.745,28.04545,26.92969,32.31769,27.42495,,31.17205,29.50373,28.45169,25.82031,24.15463,26.48404,25.21413,24.04536,27.71771,23.64017,25.87477,31.51611,22.23859,21.16068,28.47442,29.30071,28.60886,22.9996,25.4324,26.64614,25.55319,27.62878,26.17964,23.49572,23.30222,20.80285,24.42334,27.2733,24.76303,29.43509,21.87342,25.04953,26.9115,23.88069,21.21028,22.25547,18.24427,21.55849,24.98309,24.40654,26.6597,18.49936
