cell_line,treatment,replicate,Assay,time,Ct,Norm2ref
F,Baseline,6,THBS2,96.0,22.90094,0.389805871568
F,Baseline,6,TIMP1,0.0,18.00218,10.5653366631
F,Baseline,6,TIMP1,96.0,18.96818,5.95287964735
F,Baseline,6,TIMP3,0.0,20.89624,1.42129579483
F,Baseline,6,TIMP3,96.0,21.13301,1.32754220428
F,Baseline,6,TP53BP1,0.0,24.62945,0.106875037713
F,Baseline,6,TP53BP1,96.0,24.46216,0.132091334158
F,Baseline,6,VCAN,0.0,24.0428,0.16050018153
F,Baseline,6,VCAN,96.0,23.75361,0.215858487721
F,Baseline,6,VEGFA,0.0,26.67945,0.0258086203955
F,Baseline,6,VEGFA,96.0,26.33993,0.0359425786494
F,Baseline,6,VIM,0.0,18.26924,8.77991415628
F,Baseline,6,VIM,96.0,18.49249,8.27797405528
G,Baseline,1,ACTA2,0.0,25.47309,0.0554944426848
G,Baseline,1,ACTA2,96.0,24.5218,0.124336505527
G,Baseline,1,ADAMTS1,0.0,25.70547,0.0472385049148
G,Baseline,1,ADAMTS1,96.0,26.68152,0.027826472491
G,Baseline,1,ATP6AP1,0.0,24.84049,0.0860361700969
G,Baseline,1,ATP6AP1,96.0,25.06009,0.0856164509305
G,Baseline,1,B2M,0.0,20.48469,1.76160090453
G,Baseline,1,B2M,96.0,20.1859,2.51093005784
G,Baseline,1,BGN,0.0,24.9645,0.0789496737629
G,Baseline,1,BGN,96.0,25.68663,0.0554561719365
G,Baseline,1,BHLHE40,0.0,29.06347,0.00460720374374
G,Baseline,1,BHLHE40,96.0,28.83144,0.00627000297449
G,Baseline,1,CAV1,0.0,21.18407,1.08485867529
G,Baseline,1,CAV1,96.0,21.77714,0.833342718954
G,Baseline,1,CDKN2A,0.0,26.79651,0.0221748339995
G,Baseline,1,CDKN2A,96.0,27.64741,0.0142461099751
G,Baseline,1,CDKN2B,0.0,30.94828,0.00124753595816
G,Baseline,1,CDKN2B,96.0,28.09273,0.0104626480138
G,Baseline,1,COL1A1,0.0,22.43406,0.456130047194
G,Baseline,1,COL1A1,96.0,20.90452,1.52583804769
G,Baseline,1,COL1A2,0.0,21.2187,1.05912811692
G,Baseline,1,COL1A2,96.0,20.48343,2.04300373668
G,Baseline,1,COL4A1,0.0,26.26665,0.032015783236
G,Baseline,1,COL4A1,96.0,25.85721,0.0492719999752
G,Baseline,1,COL5A1,0.0,28.47009,0.00695124502482
G,Baseline,1,COL5A1,96.0,26.96266,0.0228995307053
G,Baseline,1,CTGF,0.0,26.41869,0.0288134678062
G,Baseline,1,CTGF,96.0,27.71739,0.0135715738272
G,Baseline,1,DCN,0.0,20.45958,1.79252981431
G,Baseline,1,DCN,96.0,19.30349,4.62877951223
G,Baseline,1,EGR2,96.0,32.44877,0.000510908246522
G,Baseline,1,ELN,96.0,30.28358,0.00229155375303
G,Baseline,1,ENG,0.0,24.44861,0.112888240533
G,Baseline,1,ENG,96.0,24.57852,0.119543023539
G,Baseline,1,ETS1,0.0,27.45267,0.014071374947
G,Baseline,1,ETS1,96.0,27.26867,0.0185228748825
G,Baseline,1,FBLN1,0.0,19.74952,2.93234960075
G,Baseline,1,FBLN1,96.0,18.8247,6.45054851102
G,Baseline,1,FBN1,0.0,22.98464,0.311420779169
G,Baseline,1,FBN1,96.0,21.83977,0.797939816711
G,Baseline,1,FGF2,0.0,27.19811,0.0167867541928
G,Baseline,1,FGF2,96.0,26.94612,0.0231635766154
G,Baseline,1,FN1,0.0,17.00836,19.6059156319
G,Baseline,1,FN1,96.0,17.81132,13.0213023348
G,Baseline,1,GADD45B,0.0,25.84756,0.0428077884528
G,Baseline,1,GADD45B,96.0,27.20923,0.019301969104
G,Baseline,1,GUSB,0.0,28.2179,0.00827902800877
G,Baseline,1,GUSB,96.0,26.38866,0.03408927773
G,Baseline,1,HAS2,0.0,29.75229,0.00285812972577
G,Baseline,1,HAS2,96.0,28.22836,0.0095238581132
G,Baseline,1,ID1,0.0,30.79618,0.00138624417622
G,Baseline,1,ID1,96.0,29.18328,0.00491307453987
G,Baseline,1,IL1B,96.0,32.14882,0.000628980034272
G,Baseline,1,IL6,0.0,29.70961,0.00294394638931
G,Baseline,1,IL6,96.0,28.27189,0.00924078957579
G,Baseline,1,ITGA1,0.0,27.82985,0.0108341299811
G,Baseline,1,ITGA1,96.0,27.05309,0.0215082184933
G,Baseline,1,ITGA2,0.0,27.01976,0.0189957056306
G,Baseline,1,ITGA2,96.0,27.11908,0.0205465765361
G,Baseline,1,JUN,0.0,24.40388,0.116443104563
G,Baseline,1,JUN,96.0,24.13474,0.162598047977
G,Baseline,1,JUNB,0.0,27.11051,0.0178376220934
G,Baseline,1,JUNB,96.0,28.10309,0.0103877848066
G,Baseline,1,LARP6,0.0,25.26312,0.0641884313511
G,Baseline,1,LARP6,96.0,25.0622,0.0854913249224
G,Baseline,1,LOXL1,0.0,24.691,0.0954293671054
G,Baseline,1,LOXL1,96.0,24.14952,0.160940780872
G,Baseline,1,LOXL2,0.0,25.96201,0.0395430267712
G,Baseline,1,LOXL2,96.0,26.70571,0.0273637894151
G,Baseline,1,LTBP2,0.0,23.49736,0.218274744026
G,Baseline,1,LTBP2,96.0,23.80055,0.204982384925
G,Baseline,1,MMP1,0.0,20.74311,1.47270361593
G,Baseline,1,MMP1,96.0,24.92878,0.0937746538547
G,Baseline,1,MMP13,0.0,31.36215,0.000936409450337
G,Baseline,1,MMP13,96.0,29.77493,0.00326023538141
G,Baseline,1,MMP14,0.0,23.46916,0.222583277721
G,Baseline,1,MMP14,96.0,22.66751,0.449568183444
G,Baseline,1,MMP2,0.0,21.14701,1.11308758267
G,Baseline,1,MMP2,96.0,21.27583,1.17959518844
G,Baseline,1,NOX4,0.0,30.18677,0.00211490285896
G,Baseline,1,NOX4,96.0,29.57397,0.00374751986956
G,Baseline,1,PDGFA,0.0,29.67126,0.0030232523377
G,Baseline,1,PDGFA,96.0,30.30715,0.00225441970593
G,Baseline,1,PMEPA1,0.0,30.01061,0.00238957061116
G,Baseline,1,PMEPA1,96.0,28.4937,0.00792387503135
G,Baseline,1,PPIA,0.0,22.15104,0.554991320626
G,Baseline,1,PPIA,96.0,22.92974,0.374849099839
G,Baseline,1,PPP3CA,0.0,25.7102,0.0470838830153
G,Baseline,1,PPP3CA,96.0,25.3256,0.0712247193851
G,Baseline,1,PSMD14,0.0,26.52067,0.02684704504
G,Baseline,1,PSMD14,96.0,26.86734,0.0244636222102
G,Baseline,1,PTEN,0.0,26.13053,0.0351836048062
G,Baseline,1,PTEN,96.0,25.94308,0.0464248752213
G,Baseline,1,RARA,0.0,28.38848,0.00735579564182
G,Baseline,1,RARA,96.0,27.81686,0.0126673788629
G,Baseline,1,RARG,0.0,25.87803,0.0419131602463
G,Baseline,1,RARG,96.0,25.68571,0.0554915473608
G,Baseline,1,RHOB,0.0,24.93872,0.0803731321269
G,Baseline,1,RHOB,96.0,25.05116,0.0861480435384
G,Baseline,1,SERPINE1,0.0,22.89653,0.33103303813
G,Baseline,1,SERPINE1,96.0,25.70131,0.05489474439
G,Baseline,1,SERPINE2,0.0,21.84752,0.684943605651
G,Baseline,1,SERPINE2,96.0,23.40388,0.269852291387
G,Baseline,1,SKI,0.0,24.82124,0.0871918509013
G,Baseline,1,SKI,96.0,24.84744,0.0992136093983
G,Baseline,1,SKIL,0.0,27.41029,0.0144908608681
G,Baseline,1,SKIL,96.0,27.18655,0.0196078048749
G,Baseline,1,SMAD3,0.0,24.88521,0.083410170339
G,Baseline,1,SMAD3,96.0,24.71182,0.108992581145
G,Baseline,1,SMAD7,0.0,29.18302,0.00424081456152
G,Baseline,1,SMAD7,96.0,28.4556,0.00813592357599
G,Baseline,1,SPARC,0.0,22.60887,0.404078393089
G,Baseline,1,SPARC,96.0,22.61013,0.467809103844
G,Baseline,1,TGFB1,0.0,26.0684,0.0367318944369
G,Baseline,1,TGFB1,96.0,26.09086,0.0419048733462
G,Baseline,1,TGFBR1,0.0,25.93926,0.0401715270675
G,Baseline,1,TGFBR1,96.0,26.16249,0.0398750971155
G,Baseline,1,TGFBR2,0.0,23.84064,0.172054450405
G,Baseline,1,TGFBR2,96.0,23.88043,0.193941283614
G,Baseline,1,THBS1,0.0,20.94584,1.27963921912
G,Baseline,1,THBS1,96.0,21.51175,1.0016453883
G,Baseline,1,THBS2,0.0,23.34021,0.243394270882
G,Baseline,1,THBS2,96.0,22.91144,0.379634192577
G,Baseline,1,TIMP1,0.0,19.13136,4.50091124121
G,Baseline,1,TIMP1,96.0,19.6624,3.60930695433
G,Baseline,1,TIMP3,0.0,22.53245,0.42605958568
G,Baseline,1,TIMP3,96.0,22.29244,0.583046091689
G,Baseline,1,TP53BP1,0.0,25.83104,0.0433007887446
G,Baseline,1,TP53BP1,96.0,25.54338,0.0612452531946
G,Baseline,1,VCAN,0.0,24.7998,0.0884972916865
G,Baseline,1,VCAN,96.0,24.76252,0.105228823979
G,Baseline,1,VEGFA,0.0,27.02457,0.0189324786864
G,Baseline,1,VEGFA,96.0,26.54568,0.030573845721
G,Baseline,1,VIM,0.0,17.47472,14.1905353755
G,Baseline,1,VIM,96.0,17.60306,15.0434320803
G,Baseline,2,ACTA2,0.0,25.50786,0.0405899988107
G,Baseline,2,ACTA2,96.0,24.40772,0.128369282213
G,Baseline,2,ADAMTS1,0.0,25.82569,0.0325643695853
G,Baseline,2,ADAMTS1,96.0,26.59844,0.0281182754307
G,Baseline,2,ATP6AP1,0.0,24.23538,0.0980558903568
G,Baseline,2,ATP6AP1,96.0,24.49496,0.120836811194
G,Baseline,2,B2M,0.0,20.12821,1.68987684326
G,Baseline,2,B2M,96.0,20.25282,2.28670763494
G,Baseline,2,BGN,0.0,25.05077,0.055720735364
G,Baseline,2,BGN,96.0,24.99935,0.0851849232572
G,Baseline,2,BHLHE40,0.0,28.70955,0.00441178471568
G,Baseline,2,BHLHE40,96.0,28.03998,0.010352420421
G,Baseline,2,CAV1,0.0,20.57882,1.23653931323
G,Baseline,2,CAV1,96.0,21.38995,1.0396817073
G,Baseline,2,CDKN2A,0.0,26.38201,0.0221448971652
G,Baseline,2,CDKN2A,96.0,26.3892,0.0325069480357
G,Baseline,2,CDKN2B,0.0,32.57674,0.000302325042671
G,Baseline,2,CDKN2B,96.0,28.34831,0.00836036661241
G,Baseline,2,COL1A1,0.0,22.29247,0.377005665223
G,Baseline,2,COL1A1,96.0,20.86548,1.49548342746
G,Baseline,2,COL1A2,0.0,21.33016,0.734568078202
G,Baseline,2,COL1A2,96.0,20.33512,2.15991108415
G,Baseline,2,COL4A1,0.0,26.45231,0.0210916841539
G,Baseline,2,COL4A1,96.0,26.23404,0.0361979529444
G,Baseline,2,COL5A1,0.0,29.33219,0.00286537188495
G,Baseline,2,COL5A1,96.0,28.43382,0.00787923851371
G,Baseline,2,CTGF,0.0,25.70325,0.0354487387455
G,Baseline,2,CTGF,96.0,27.41304,0.0159870983343
G,Baseline,2,DCN,0.0,19.33758,2.92319912652
G,Baseline,2,DCN,96.0,18.35747,8.50683176505
G,Baseline,2,ELN,96.0,32.16325,0.000594037621533
G,Baseline,2,ENG,0.0,24.2092,0.099851513657
G,Baseline,2,ENG,96.0,24.7758,0.0994621841685
G,Baseline,2,ETS1,0.0,27.2983,0.0117339137916
G,Baseline,2,ETS1,96.0,27.48483,0.0152110328016
G,Baseline,2,FBLN1,0.0,19.2648,3.07444949629
G,Baseline,2,FBLN1,96.0,18.39451,8.29120576059
G,Baseline,2,FBN1,0.0,22.55311,0.314693243224
G,Baseline,2,FBN1,96.0,21.4773,0.978600498634
G,Baseline,2,FGF2,0.0,26.31787,0.0231516384597
G,Baseline,2,FGF2,96.0,26.64067,0.0273071379314
G,Baseline,2,FN1,0.0,16.58479,19.702927623
G,Baseline,2,FN1,96.0,17.76248,12.8492471066
G,Baseline,2,GADD45B,0.0,25.60342,0.0379885408236
G,Baseline,2,GADD45B,96.0,28.32099,0.0085201935717
G,Baseline,2,GUSB,0.0,26.48023,0.0206874280997
G,Baseline,2,GUSB,96.0,26.45239,0.0311138756437
G,Baseline,2,HAS2,0.0,28.16364,0.00644094508941
G,Baseline,2,HAS2,96.0,27.26828,0.0176744841968
G,Baseline,2,ID1,0.0,30.57637,0.00120961035297
G,Baseline,2,ID1,96.0,29.25554,0.00445781333724
G,Baseline,2,IL1B,96.0,32.81517,0.000378065001819
G,Baseline,2,IL6,0.0,28.19667,0.00629515714715
G,Baseline,2,IL6,96.0,27.85367,0.0117794984473
G,Baseline,2,ITGA1,0.0,27.14429,0.013055831091
G,Baseline,2,ITGA1,96.0,26.65497,0.0270378064649
G,Baseline,2,ITGA2,0.0,27.98878,0.00727089213324
G,Baseline,2,ITGA2,96.0,27.38905,0.0162551640132
G,Baseline,2,JUN,0.0,23.79737,0.132839684627
G,Baseline,2,JUN,96.0,23.78534,0.197613295857
G,Baseline,2,JUNB,0.0,27.12691,0.0132140645539
G,Baseline,2,JUNB,96.0,27.5363,0.014677925836
G,Baseline,2,LARP6,0.0,24.90368,0.0617014459064
G,Baseline,2,LARP6,96.0,25.51974,0.0593895093089
G,Baseline,2,LOXL1,0.0,24.382,0.08858020265
G,Baseline,2,LOXL1,96.0,23.93991,0.177535805567
G,Baseline,2,LOXL2,0.0,25.91027,0.0307101231525
G,Baseline,2,LOXL2,96.0,26.3863,0.0325723568419
G,Baseline,2,LTBP2,0.0,23.24038,0.195433285496
G,Baseline,2,LTBP2,96.0,23.71567,0.207390529927
G,Baseline,2,MMP1,0.0,19.82352,2.08725679781
G,Baseline,2,MMP1,96.0,24.60169,0.112220015554
G,Baseline,2,MMP13,96.0,28.51265,0.00746026153297
G,Baseline,2,MMP14,0.0,22.83046,0.259655035309
G,Baseline,2,MMP14,96.0,22.18592,0.598810707094
G,Baseline,2,MMP2,0.0,20.4194,1.38101415606
G,Baseline,2,MMP2,96.0,20.71043,1.66516128693
G,Baseline,2,NOX4,96.0,28.17448,0.00943090491835
G,Baseline,2,PDGFA,0.0,30.13996,0.00163688434691
G,Baseline,2,PDGFA,96.0,29.3307,0.0042315206517
G,Baseline,2,PMEPA1,0.0,28.054,0.00694951546054
G,Baseline,2,PMEPA1,96.0,28.43033,0.00789832212397
G,Baseline,2,PPIA,0.0,21.67051,0.580198354082
G,Baseline,2,PPIA,96.0,22.70967,0.416509677856
G,Baseline,2,PPP3CA,0.0,24.9087,0.061487122722
G,Baseline,2,PPP3CA,96.0,25.35615,0.0665204585075
G,Baseline,2,PSMD14,0.0,26.21067,0.0249374560335
G,Baseline,2,PSMD14,96.0,26.69459,0.0263053840439
G,Baseline,2,PTEN,0.0,25.34772,0.0453550846769
G,Baseline,2,PTEN,96.0,25.14083,0.0772276843252
G,Baseline,2,RARA,0.0,28.19359,0.00630861099221
G,Baseline,2,RARA,96.0,27.86275,0.0117055937318
G,Baseline,2,RARG,0.0,25.43737,0.0426224728687
G,Baseline,2,RARG,96.0,25.08458,0.0802982258674
G,Baseline,2,RHOB,0.0,23.88076,0.125379041247
G,Baseline,2,RHOB,96.0,24.42773,0.126601106836
G,Baseline,2,SERPINE1,0.0,22.40634,0.348393136595
G,Baseline,2,SERPINE1,96.0,25.89414,0.04581462189
G,Baseline,2,SERPINE2,0.0,21.32709,0.736132875369
G,Baseline,2,SERPINE2,96.0,23.22552,0.291298852405
G,Baseline,2,SKI,0.0,24.138,0.104903019371
G,Baseline,2,SKI,96.0,24.37898,0.130952174646
G,Baseline,2,SKIL,0.0,26.43149,0.0213982720014
G,Baseline,2,SKIL,96.0,26.70498,0.0261166184916
G,Baseline,2,SMAD3,0.0,24.05292,0.111275516933
G,Baseline,2,SMAD3,96.0,24.60461,0.111993113092
G,Baseline,2,SMAD7,0.0,30.32085,0.0014439916429
G,Baseline,2,SMAD7,96.0,28.19357,0.00930693549164
G,Baseline,2,SPARC,0.0,22.1049,0.42935059851
G,Baseline,2,SPARC,96.0,22.24929,0.573077405929
G,Baseline,2,TGFB1,0.0,25.59139,0.0383066349532
G,Baseline,2,TGFB1,96.0,25.79813,0.0489672817752
G,Baseline,2,TGFBR1,0.0,25.39503,0.0438918870574
G,Baseline,2,TGFBR1,96.0,26.14909,0.0383933943141
G,Baseline,2,TGFBR2,0.0,23.28412,0.18959700871
G,Baseline,2,TGFBR2,96.0,23.63345,0.219553117198
G,Baseline,2,THBS1,0.0,20.46947,1.33390702095
G,Baseline,2,THBS1,96.0,21.4326,1.00939575393
G,Baseline,2,THBS2,0.0,22.89522,0.248257310684
G,Baseline,2,THBS2,96.0,22.90627,0.363448264842
G,Baseline,2,TIMP1,0.0,18.28962,6.04401863224
G,Baseline,2,TIMP1,96.0,19.27411,4.50642044806
G,Baseline,2,TIMP3,0.0,21.91546,0.489597503925
G,Baseline,2,TIMP3,96.0,21.82964,0.766550063653
G,Baseline,2,TP53BP1,0.0,24.82712,0.065064215517
G,Baseline,2,TP53BP1,96.0,25.26768,0.0707273453474
G,Baseline,2,VCAN,0.0,23.95132,0.119394485402
G,Baseline,2,VCAN,96.0,24.47099,0.122861254369
G,Baseline,2,VEGFA,0.0,26.81138,0.0164444903626
G,Baseline,2,VEGFA,96.0,26.46894,0.0307589895932
G,Baseline,2,VIM,0.0,16.84344,16.4690805478
G,Baseline,2,VIM,96.0,17.26195,18.1782564077
G,Baseline,3,ACTA2,0.0,25.49915,0.0440947967709
G,Baseline,3,ACTA2,96.0,24.36084,0.134736890177
G,Baseline,3,ADAMTS1,0.0,26.41978,0.0232943233909
G,Baseline,3,ADAMTS1,96.0,27.33308,0.0171693211843
G,Baseline,3,ATP6AP1,0.0,24.7295,0.0751752846943
G,Baseline,3,ATP6AP1,96.0,24.76716,0.101665127928
G,Baseline,3,B2M,0.0,20.1315,1.82058517327
G,Baseline,3,B2M,96.0,20.16557,2.46824706473
G,Baseline,3,BGN,0.0,24.77734,0.0727233382859
G,Baseline,3,BGN,96.0,25.0587,0.0830634043224
G,Baseline,3,BHLHE40,0.0,29.55253,0.00265581843696
G,Baseline,3,BHLHE40,96.0,28.68006,0.00674950217204
G,Baseline,3,CAV1,0.0,20.8561,1.10175407804
G,Baseline,3,CAV1,96.0,21.56843,0.933438456913
G,Baseline,3,CDKN2A,0.0,26.20458,0.0270415608393
G,Baseline,3,CDKN2A,96.0,26.6805,0.0269897759625
G,Baseline,3,CDKN2B,0.0,31.9502,0.000503996814829
G,Baseline,3,CDKN2B,96.0,30.37516,0.00208447070416
G,Baseline,3,COL1A1,0.0,22.87196,0.272427120257
G,Baseline,3,COL1A1,96.0,21.09227,1.29844671579
G,Baseline,3,COL1A2,0.0,21.72606,0.602837987955
G,Baseline,3,COL1A2,96.0,21.09859,1.29277106372
G,Baseline,3,COL4A1,0.0,26.94365,0.016201287042
G,Baseline,3,COL4A1,96.0,26.38281,0.0331751502896
G,Baseline,3,COL5A1,0.0,30.07434,0.00184977079979
G,Baseline,3,COL5A1,96.0,29.25098,0.00454367956901
G,Baseline,3,CTGF,0.0,26.38457,0.0238698322297
G,Baseline,3,CTGF,96.0,26.81054,0.0246634222844
G,Baseline,3,DCN,0.0,18.65034,5.08258429206
G,Baseline,3,DCN,96.0,17.72598,13.3899327665
G,Baseline,3,ELN,96.0,33.03305,0.000330286772065
G,Baseline,3,ENG,0.0,24.28152,0.102548780214
G,Baseline,3,ENG,96.0,24.88593,0.0936307880965
G,Baseline,3,ETS1,0.0,26.94856,0.0161462420705
G,Baseline,3,ETS1,96.0,27.48805,0.015420643836
G,Baseline,3,FBLN1,0.0,19.70984,2.43861538566
G,Baseline,3,FBLN1,96.0,18.92489,5.83271188318
G,Baseline,3,FBN1,0.0,22.55298,0.339838742178
G,Baseline,3,FBN1,96.0,21.21708,1.19083770884
G,Baseline,3,FGF2,0.0,27.06798,0.0148635468792
G,Baseline,3,FGF2,96.0,27.6537,0.0137479165654
G,Baseline,3,FN1,0.0,16.86967,17.4630329037
G,Baseline,3,FN1,96.0,17.9003,11.8659591118
G,Baseline,3,GADD45B,0.0,26.27502,0.0257529629229
G,Baseline,3,GADD45B,96.0,26.8974,0.0232223343427
G,Baseline,3,GUSB,0.0,27.08272,0.0147124593219
G,Baseline,3,GUSB,96.0,26.21796,0.0371909861131
G,Baseline,3,HAS2,0.0,27.3875,0.0119107018372
G,Baseline,3,HAS2,96.0,26.93413,0.0226385726721
G,Baseline,3,ID1,0.0,29.29799,0.00316827271028
G,Baseline,3,ID1,96.0,29.06964,0.00515224463549
G,Baseline,3,IL1B,0.0,31.94922,0.000504339288226
G,Baseline,3,IL6,0.0,29.2221,0.00333939446475
G,Baseline,3,IL6,96.0,27.48294,0.0154753603256
G,Baseline,3,ITGA1,0.0,27.14752,0.0140662564611
G,Baseline,3,ITGA1,96.0,26.80345,0.0247849268574
G,Baseline,3,ITGA2,0.0,26.64204,0.019968395671
G,Baseline,3,ITGA2,96.0,26.6453,0.0276563928389
G,Baseline,3,JUN,0.0,24.50352,0.0879228667419
G,Baseline,3,JUN,96.0,24.02916,0.169563412507
G,Baseline,3,JUNB,0.0,27.15871,0.0139575761421
G,Baseline,3,JUNB,96.0,27.0086,0.0214996474278
G,Baseline,3,LARP6,0.0,25.26942,0.0517062410171
G,Baseline,3,LARP6,96.0,25.71491,0.0527073077181
G,Baseline,3,LOXL1,0.0,24.84761,0.0692660510593
G,Baseline,3,LOXL1,96.0,24.29014,0.141504203132
G,Baseline,3,LOXL2,0.0,26.45859,0.0226760353986
G,Baseline,3,LOXL2,96.0,27.83131,0.0121554474533
G,Baseline,3,LTBP2,0.0,23.68328,0.155245379578
G,Baseline,3,LTBP2,96.0,24.08521,0.163102049013
G,Baseline,3,MMP1,0.0,19.82748,2.24765753652
G,Baseline,3,MMP1,96.0,24.27298,0.143197361113
G,Baseline,3,MMP13,0.0,31.0288,0.000954545929039
G,Baseline,3,MMP13,96.0,28.45097,0.00791106045158
G,Baseline,3,MMP14,0.0,23.02838,0.244434907811
G,Baseline,3,MMP14,96.0,22.33333,0.549323079215
G,Baseline,3,MMP2,0.0,20.97839,1.01221252873
G,Baseline,3,MMP2,96.0,20.66067,1.75125213746
G,Baseline,3,NOX4,0.0,30.65661,0.00123548416611
G,Baseline,3,NOX4,96.0,29.86287,0.00297310640326
G,Baseline,3,PDGFA,0.0,30.08031,0.00184213209992
G,Baseline,3,PDGFA,96.0,28.82763,0.00609324646179
G,Baseline,3,PMEPA1,0.0,28.27864,0.00642210619427
G,Baseline,3,PMEPA1,96.0,29.12996,0.0049412672831
G,Baseline,3,PPIA,0.0,21.89742,0.535323256976
G,Baseline,3,PPIA,96.0,22.8568,0.382162152125
G,Baseline,3,PPP3CA,0.0,25.11897,0.0573895644932
G,Baseline,3,PPP3CA,96.0,24.70536,0.106114728002
G,Baseline,3,PSMD14,0.0,25.9876,0.0314303519326
G,Baseline,3,PSMD14,96.0,27.10375,0.0201274304167
G,Baseline,3,PTEN,0.0,25.41419,0.0467695136488
G,Baseline,3,PTEN,96.0,25.40311,0.0654232305913
G,Baseline,3,RARA,0.0,27.76037,0.00919797656071
G,Baseline,3,RARA,96.0,28.21513,0.0093160029486
G,Baseline,3,RARG,0.0,25.68588,0.0387414627505
G,Baseline,3,RARG,96.0,25.26564,0.071963881414
G,Baseline,3,RHOB,0.0,24.15918,0.11162423836
G,Baseline,3,RHOB,96.0,24.2927,0.141253332685
G,Baseline,3,SERPINE1,0.0,23.07189,0.237173090427
G,Baseline,3,SERPINE1,96.0,25.80479,0.0495238337563
G,Baseline,3,SERPINE2,0.0,21.34404,0.78559749615
G,Baseline,3,SERPINE2,96.0,22.96279,0.355092504247
G,Baseline,3,SKI,0.0,24.3094,0.100586056684
G,Baseline,3,SKI,96.0,24.60225,0.113976382312
G,Baseline,3,SKIL,0.0,26.38502,0.0238623880026
G,Baseline,3,SKIL,96.0,26.16097,0.0386895245894
G,Baseline,3,SMAD3,0.0,24.67292,0.0781821048737
G,Baseline,3,SMAD3,96.0,24.73603,0.10388266327
G,Baseline,3,SMAD7,0.0,28.55816,0.0052909490358
G,Baseline,3,SMAD7,96.0,29.47137,0.00389999181504
G,Baseline,3,SPARC,0.0,22.25479,0.417865986708
G,Baseline,3,SPARC,96.0,22.26611,0.575523527188
G,Baseline,3,TGFB1,0.0,25.83993,0.0348178815427
G,Baseline,3,TGFB1,96.0,26.48801,0.030842142786
G,Baseline,3,TGFBR1,0.0,25.45764,0.0453819445089
G,Baseline,3,TGFBR1,96.0,26.31103,0.0348675018056
G,Baseline,3,TGFBR2,0.0,23.14497,0.225458254575
G,Baseline,3,TGFBR2,96.0,23.56936,0.233209232824
G,Baseline,3,THBS1,0.0,20.57742,1.33652075044
G,Baseline,3,THBS1,96.0,21.70923,0.846643670828
G,Baseline,3,THBS2,0.0,23.18289,0.219609479732
G,Baseline,3,THBS2,96.0,22.71069,0.422893652579
G,Baseline,3,TIMP1,0.0,18.55912,5.41432780469
G,Baseline,3,TIMP1,96.0,19.42865,4.11361510133
G,Baseline,3,TIMP3,0.0,22.44764,0.365580807165
G,Baseline,3,TIMP3,96.0,22.59971,0.456708900713
G,Baseline,3,TP53BP1,0.0,25.16122,0.055733255484
G,Baseline,3,TP53BP1,96.0,25.00659,0.0861184886718
G,Baseline,3,VCAN,0.0,24.36603,0.0967142468174
G,Baseline,3,VCAN,96.0,24.32087,0.138521979238
G,Baseline,3,VEGFA,0.0,27.05892,0.0149571823709
G,Baseline,3,VEGFA,96.0,26.43747,0.0319417421426
G,Baseline,3,VIM,0.0,17.28997,13.04958694
G,Baseline,3,VIM,96.0,17.63129,14.2982513282
G,Baseline,4,ACTA2,0.0,25.55205,0.043606185718
G,Baseline,4,ACTA2,96.0,24.63438,0.107052147269
G,Baseline,4,ADAMTS1,0.0,25.8531,0.0353934599483
G,Baseline,4,ADAMTS1,96.0,26.80076,0.0238478933519
G,Baseline,4,ATP6AP1,0.0,24.80899,0.0729846363868
G,Baseline,4,ATP6AP1,96.0,24.84398,0.0925762310286
G,Baseline,4,B2M,0.0,20.26731,1.69986080206
G,Baseline,4,B2M,96.0,20.22941,2.26789781642
G,Baseline,4,BGN,0.0,25.07821,0.0605603188774
G,Baseline,4,BGN,96.0,25.42473,0.0618979585436
G,Baseline,4,BHLHE40,0.0,29.52073,0.00278519993852
G,Baseline,4,BHLHE40,96.0,28.57247,0.00698412763072
G,Baseline,4,CAV1,0.0,20.68552,1.27209517367
G,Baseline,4,CAV1,96.0,21.51198,0.932247959227
G,Baseline,4,CDKN2A,0.0,26.41846,0.0239184317789
G,Baseline,4,CDKN2A,96.0,27.14005,0.0188500954488
G,Baseline,4,CDKN2B,0.0,34.0228,0.000122913126082
G,Baseline,4,CDKN2B,96.0,29.54869,0.0035501006404
G,Baseline,4,COL1A1,0.0,22.48943,0.36432467439
G,Baseline,4,COL1A1,96.0,21.01246,1.31795913544
G,Baseline,4,COL1A2,0.0,21.57202,0.688107852224
G,Baseline,4,COL1A2,96.0,20.89206,1.43266930508
G,Baseline,4,COL4A1,0.0,26.88802,0.0172735283379
G,Baseline,4,COL4A1,96.0,26.4781,0.0298249936075
G,Baseline,4,COL5A1,0.0,29.33182,0.00317485542506
G,Baseline,4,COL5A1,96.0,28.80408,0.00594826912938
G,Baseline,4,CTGF,0.0,26.07455,0.0303570752642
G,Baseline,4,CTGF,96.0,27.60067,0.0136978724228
G,Baseline,4,DCN,0.0,19.75399,2.42626412516
G,Baseline,4,DCN,96.0,18.88753,5.74869957874
G,Baseline,4,ELN,96.0,31.41791,0.000971738425456
G,Baseline,4,ENG,0.0,24.60438,0.0841056547528
G,Baseline,4,ENG,96.0,24.6784,0.103835065801
G,Baseline,4,ETS1,0.0,27.81177,0.0091055167646
G,Baseline,4,ETS1,96.0,28.05967,0.00996506989104
G,Baseline,4,FBLN1,0.0,19.8077,2.33759761614
